"","Date","Rot","Home","Close","Season","Away","i.Close","Home_Spread"
"9799","11/29/2016",760,"Oklahoma",22.5,"2016-17","No.Colorado",146,-22.5
"9800","11/29/2017",760,"NewMexico",7,"2017-18","Evansville",137,-7
"9801","11/29/2016",762,"Vanderbilt",7,"2016-17","TennesseeState",136.5,-7
"9802","11/29/2017",762,"Nebraska",3,"2017-18","BostonCollege",146.5,-3
"9803","11/29/2016",764,"IdahoU",6.5,"2016-17","SanJoseState",135,-6.5
"9804","11/29/2017",764,"MinnesotaU",6,"2017-18","MiamiFlorida",151.5,-6
"9805","11/29/2016",766,"Harvard",3.5,"2016-17","GeoWashington",137.5,-3.5
"9806","11/29/2017",766,"IndianaU",154.5,"2017-18","Duke",9,9
"9807","11/29/2016",768,"St.Johns",22.5,"2016-17","DelawareState",143.5,-22.5
"9808","11/29/2017",768,"Nevada",14,"2017-18","IllinoisState",148.5,-14
"9809","11/29/2016",770,"Alabama",16,"2016-17","CharlestonSou",126.5,-16
"9810","11/29/2017",770,"Niagara",166,"2017-18","Buffalo",2.5,2.5
"9811","11/29/2017",772,"Fordham",129.5,"2017-18","ETennesseeSt",1.5,1.5
"9812","11/29/2017",774,"Providence",13.5,"2017-18","Rider",152,-13.5
"9813","11/29/2017",776,"Siena",146,"2017-18","St.Bonaventure",8,8
"9814","11/29/2017",778,"Quinnipiac",138.5,"2017-18","Massachusetts",9,9
"9815","11/29/2017",780,"CoastalCarolina",8,"2017-18","Wofford",141,-8
"9816","11/29/2017",782,"Tennessee",12,"2017-18","Mercer",137,-12
"9817","11/29/2017",784,"KansasState",24.5,"2017-18","OralRoberts",138,-24.5
"9818","11/29/2017",786,"LSU",15,"2017-18","TennMartin",146.5,-15
"9819","11/29/2017",788,"OklahomaState",23.5,"2017-18","AustinPeay",150.5,-23.5
"9820","11/29/2017",790,"WesternKentucky",12,"2017-18","EasternKentucky",146.5,-12
"9821","11/29/2017",792,"NebraskaOmaha",164.5,"2017-18","Drake",4.5,4.5
"9822","11/29/2017",794,"SoIllinois",11,"2017-18","SIUEdwardsville",142.5,-11
"9823","11/29/2017",796,"DenverU",143.5,"2017-18","Wyoming",6.5,6.5
"9824","11/29/2017",798,"TCU",12,"2017-18","Belmont",149.5,-12
"9825","11/29/2017",800,"Stanford",6,"2017-18","Montana",144.5,-6
"9826","11/29/2017",802,"Pepperdine",7,"2017-18","SouthernUtah",162,-7
"9827","11/29/2017",804,"UCDavis",5,"2017-18","No.Colorado",134.5,-5
"9828","11/29/2017",806,"Marquette",28,"2017-18","ChicagoSt",153.5,-28
"9829","11/29/2017",808,"UCLA",14.5,"2017-18","CSBakersfield",148,-14.5
"9830","11/30/2017",512,"MichiganState",6.5,"2017-18","NotreDame",139,-6.5
"9831","11/30/2017",514,"Northeastern",141,"2017-18","Harvard",1.5,1.5
"9832","11/30/2017",516,"Elon",9.5,"2017-18","SouthFlorida",133.5,-9.5
"9833","11/30/2015",518,"Kentucky",20.5,"2015-16","IllinoisState",141.5,-20.5
"9834","11/30/2017",518,"EastCarolina",156,"2017-18","NCWilmington",4,4
"9835","11/30/2015",520,"Rutgers",155.5,"2015-16","WakeForest",6,6
"9836","11/30/2017",520,"UAB",4.5,"2017-18","MemphisU",142.5,-4.5
"9837","11/30/2015",522,"CollCharleston",139.5,"2015-16","LSU",5,5
"9838","11/30/2016",522,"DetroitU",160.5,"2016-17","EasternMichigan",9,9
"9839","11/30/2017",522,"Oklahoma",29.5,"2017-18","NorthTexas",158.5,-29.5
"9840","11/30/2015",524,"NorthernIowa",20,"2015-16","NorthTexas",138.5,-20
"9841","11/30/2016",524,"Cornell",139.5,"2016-17","Northeastern",3,3
"9842","11/30/2017",524,"CentralFlorida",134.5,"2017-18","Missouri",4,4
"9843","11/30/2015",526,"Oregon",11.5,"2015-16","FresnoState",150.5,-11.5
"9844","11/30/2016",526,"CharlotteU",7,"2016-17","JamesMadison",149.5,-7
"9845","11/30/2017",526,"SanDiego",140.5,"2017-18","SanDiegoState",5,5
"9846","11/30/2015",528,"MinnesotaU",1,"2015-16","Clemson",135,-1
"9847","11/30/2016",528,"OldDominion",15.5,"2016-17","Dartmouth",129,-15.5
"9848","11/30/2017",528,"CalRiverside",145,"2017-18","Pacific",3.5,3.5
"9849","11/30/2015",530,"SouthCarolina",18,"2015-16","WesternCarolina",153.5,-18
"9850","11/30/2016",530,"Elon",8.5,"2016-17","FloridaIntl",138.5,-8.5
"9851","11/30/2017",530,"SetonHall",2.5,"2017-18","TexasTech",136,-2.5
"9852","11/30/2015",532,"ULMonroe",135.5,"2015-16","TennesseeChat",2,2
"9853","11/30/2016",532,"MiamiFlorida",14.5,"2016-17","Rutgers",130,-14.5
"9854","11/30/2017",532,"Temple",1,"2017-18","SouthCarolina",142,-1
"9855","11/30/2015",534,"SIUEdwardsville",158.5,"2015-16","WiscGreenBay",4.5,4.5
"9856","11/30/2016",534,"Michigan",6,"2016-17","VirginiaTech",139.5,-6
"9857","11/30/2017",534,"CollCharleston",15,"2017-18","WesternCarolina",134.5,-15
"9858","11/30/2015",536,"IndianaU",35.5,"2015-16","AlcornState",154.5,-35.5
"9859","11/30/2016",536,"Louisville",6,"2016-17","Purdue",139.5,-6
"9860","11/30/2017",536,"MississippiSt",9.5,"2017-18","NorthDakotaState",136.5,-9.5
"9861","11/30/2016",538,"Marshall",168,"2016-17","Ohio",2.5,2.5
"9862","11/30/2017",538,"FresnoState",11,"2017-18","WeberState",141,-11
"9863","11/30/2016",540,"GeorgiaState",9,"2016-17","WrightState",139,-9
"9864","11/30/2017",540,"SantaClara",11.5,"2017-18","NorthernArizona",140,-11.5
"9865","11/30/2016",542,"WesternMichigan",145.5,"2016-17","NCWilmington",6,6
"9866","11/30/2016",544,"TCU",7,"2016-17","WashingtonU",159.5,-7
"9867","11/30/2016",546,"St.Josephs",1.5,"2016-17","Temple",137.5,-1.5
"9868","11/30/2016",548,"IndianaState",5.5,"2016-17","NoIllinois",135,-5.5
"9869","11/30/2016",550,"SouthernMiss",130.5,"2016-17","SouthAlabama",5,5
"9870","11/30/2016",552,"NorthernIowa",13.5,"2016-17","GeorgeMason",125.5,-13.5
"9871","11/30/2016",554,"Mississippi",6,"2016-17","MiddleTennSt",146.5,-6
"9872","11/30/2016",556,"KansasState",16,"2016-17","WiscGreenBay",146.5,-16
"9873","11/30/2016",558,"ArkansasState",7,"2016-17","ClevelandState",138.5,-7
"9874","11/30/2016",560,"Depaul",8.5,"2016-17","Drake",132,-8.5
"9875","11/30/2016",562,"Clemson",10.5,"2016-17","Nebraska",137.5,-10.5
"9876","11/30/2016",564,"BoiseState",138.5,"2016-17","SMU",5.5,5.5
"9877","11/30/2016",566,"BYU",9,"2016-17","UtahState",165,-9
"9878","11/30/2016",568,"Colorado",13.5,"2016-17","ColoradoState",138.5,-13.5
"9879","11/30/2016",570,"IndianaU",165,"2016-17","NorthCarolina",5.5,5.5
"9880","11/30/2016",572,"Virginia",12,"2016-17","OhioState",121,-12
"9881","11/30/2016",574,"California",11,"2016-17","LouisianaTech",137.5,-11
"9882","11/30/2016",576,"SanDiego",139,"2016-17","USC",17,17
"9883","11/30/2016",578,"SantaClara",3,"2016-17","CalIrvine",126,-3
"9884","11/30/2016",580,"Stanford",127.5,"2016-17","SaintMarysCA",4.5,4.5
"9885","11/30/2016",582,"UCLA",24.5,"2016-17","CalRiverside",156.5,-24.5
"9886","11/30/2016",584,"MoreheadState",8.5,"2016-17","NorthernKentucky",139,-8.5
"9887","11/30/2016",586,"IllinoisState",11,"2016-17","IUPUI",139,-11
"9888","11/30/2016",588,"AustinPeay",151.5,"2016-17","IPFW",6.5,6.5
"9889","11/30/2016",590,"St.Bonaventure",10,"2016-17","Siena",153,-10
"9890","11/30/2016",592,"EasternKentucky",149,"2016-17","WesternKentucky",1,1
"9891","11/30/2016",594,"Marquette",26,"2016-17","WesternCarolina",143,-26
"9892","11/30/2016",596,"Wyoming",7,"2016-17","DenverU",143,-7
"9893","11/30/2016",598,"SouthernUtah",156.5,"2016-17","UNLV",8,8
"9894","11/30/2016",600,"CSFullerton",158.5,"2016-17","NebraskaOmaha",4,4
"9895","11/30/2016",602,"Providence",12,"2016-17","NewHampshire",124,-12
"9896","11/30/2016",604,"Arizona",15,"2016-17","TexasSouthern",135,-15
"9897","12/01/2015",714,"Florida",8.5,"2015-16","Richmond",146.5,-8.5
"9898","12/01/2016",714,"SetonHall",15,"2016-17","Columbia",148,-15
"9899","12/01/2015",716,"EastCarolina",5.5,"2015-16","FlaAtlantic",134.5,-5.5
"9900","12/01/2016",716,"Troy",6,"2016-17","SouthFlorida",137,-6
"9901","12/01/2015",718,"St.Josephs",143.5,"2015-16","Villanova",13.5,13.5
"9902","12/01/2016",718,"MississippiSt",8.5,"2016-17","OregonState",125.5,-8.5
"9903","12/01/2017",718,"Maryland",147,"2017-18","Purdue",3.5,3.5
"9904","12/01/2015",720,"NCState",142.5,"2015-16","Michigan",1,1
"9905","12/01/2016",720,"IowaState",6.5,"2016-17","Cincinnati",141,-6.5
"9906","12/01/2017",720,"Pittsburgh",5.5,"2017-18","Duquesne",141.5,-5.5
"9907","12/01/2015",722,"VirginiaTech",143,"2015-16","Northwestern",1.5,1.5
"9908","12/01/2016",722,"CalPolySLO",8,"2016-17","TexSanAntonio",137.5,-8
"9909","12/01/2017",722,"NorthCarolina",11,"2017-18","Davidson",161,-11
"9910","12/01/2015",724,"Delaware",8.5,"2015-16","Bradley",129.5,-8.5
"9911","12/01/2016",724,"Oakland",14.5,"2016-17","OralRoberts",153,-14.5
"9912","12/01/2017",724,"Northwestern",5,"2017-18","Illinois",143,-5
"9913","12/01/2015",726,"CharlotteU",164,"2015-16","Davidson",14,14
"9914","12/01/2016",726,"Rider",3.5,"2016-17","Fairfield",144.5,-3.5
"9915","12/01/2017",726,"Oregon",7,"2017-18","BoiseState",145.5,-7
"9916","12/01/2015",728,"William&Mary",2.5,"2015-16","OldDominion",133,-2.5
"9917","12/01/2016",728,"UtahU",17,"2016-17","MontanaState",145.5,-17
"9918","12/01/2017",728,"Gonzaga",9,"2017-18","Creighton",161.5,-9
"9919","12/01/2015",730,"Ohio",11,"2015-16","Marshall",165,-11
"9920","12/01/2016",730,"Pacific",10,"2016-17","SacramentoState",141.5,-10
"9921","12/01/2017",730,"Manhattan",135,"2017-18","HolyCross",1,1
"9922","12/01/2015",732,"Georgia",7,"2015-16","Oakland",155.5,-7
"9923","12/01/2016",732,"Quinnipiac",152.5,"2016-17","Monmouth",11.5,11.5
"9924","12/01/2017",732,"LaSalle",4,"2017-18","Towson",139,-4
"9925","12/01/2015",734,"OhioState",134,"2015-16","Virginia",7,7
"9926","12/01/2016",734,"Arkansas",19,"2016-17","StephenF.Austin",154,-19
"9927","12/01/2017",734,"TheCitadel",4.5,"2017-18","Marist",172,-4.5
"9928","12/01/2015",736,"UAB",6,"2015-16","GeorgiaState",132,-6
"9929","12/01/2017",736,"Bradley",7,"2017-18","EasternIllinois",135,-7
"9930","12/01/2015",738,"MissouriSt",138.5,"2015-16","UtahState",4.5,4.5
"9931","12/01/2015",740,"Troy",11.5,"2015-16","SouthernMiss",137.5,-11.5
"9932","12/01/2015",742,"Texas",9.5,"2015-16","UTArlington",146,-9.5
"9933","12/01/2015",744,"Missouri",8,"2015-16","ArkansasState",144.5,-8
"9934","12/01/2015",746,"MemphisU",4.5,"2015-16","LouisianaTech",150,-4.5
"9935","12/01/2015",748,"Pittsburgh",1,"2015-16","Purdue",146,-1
"9936","12/01/2015",750,"Nebraska",142,"2015-16","MiamiFlorida",6.5,6.5
"9937","12/01/2015",752,"NorthCarolina",7.5,"2015-16","Maryland",150.5,-7.5
"9938","12/01/2015",754,"LongBeachState",132.5,"2015-16","SanDiegoState",4,4
"9939","12/01/2015",756,"GeorgiaTech",11,"2015-16","Wofford",136,-11
"9940","12/01/2015",758,"BallState",7.5,"2015-16","IUPUI",135,-7.5
"9941","12/01/2015",760,"Cornell",148.5,"2015-16","Siena",7.5,7.5
"9942","12/01/2015",764,"Iona",10,"2015-16","Fairfield",165.5,-10
"9943","12/01/2015",766,"NebraskaOmaha",4.5,"2015-16","EasternMichigan",163.5,-4.5
"9944","12/01/2015",768,"EasternIllinois",136.5,"2015-16","IndianaState",7.5,7.5
"9945","12/01/2015",770,"JacksonvilleSt",0,"2015-16","Samford",139.5,0
"9946","12/01/2015",772,"WesternKentucky",7,"2015-16","EasternKentucky",158,-7
"9947","12/01/2015",774,"IowaState",16,"2015-16","NDakotaSt",148.5,-16
"9948","12/01/2015",776,"NewMexico",10.5,"2015-16","OralRoberts",143.5,-10.5
"9949","12/01/2015",778,"SanFrancisco",5.5,"2015-16","E.Washington",142,-5.5
"9950","12/01/2015",780,"Georgetown",25.5,"2015-16","MDEasternShore",145,-25.5
"9951","12/01/2015",782,"California",22.5,"2015-16","SeattleU",141.5,-22.5
"9952","12/02/2017",518,"Xavier",2.5,"2017-18","Cincinnati",146.5,-2.5
"9953","12/02/2015",520,"GeoWashington",7.5,"2015-16","SetonHall",139.5,-7.5
"9954","12/02/2016",520,"Pittsburgh",14,"2016-17","Duquesne",147,-14
"9955","12/02/2017",520,"FloridaIntl",128,"2017-18","SouthAlabama",2,2
"9956","12/02/2015",522,"Buffalo",152.5,"2015-16","St.Bonaventure",2,2
"9957","12/02/2016",522,"Tulane",145,"2016-17","St.Johns",5.5,5.5
"9958","12/02/2017",522,"Michigan",7.5,"2017-18","IndianaU",140.5,-7.5
"9959","12/02/2015",524,"Fordham",6.5,"2015-16","St.Johns",136.5,-6.5
"9960","12/02/2016",524,"Texas",3,"2016-17","Alabama",128.5,-3
"9961","12/02/2017",524,"ColoradoState",145.5,"2017-18","Colorado",3.5,3.5
"9962","12/02/2015",526,"Towson",129,"2015-16","GeorgeMason",2,2
"9963","12/02/2016",526,"Manhattan",4.5,"2016-17","Canisius",145,-4.5
"9964","12/02/2017",526,"Marquette",5.5,"2017-18","Georgia",152.5,-5.5
"9965","12/02/2015",528,"LaSalle",159,"2015-16","Hofstra",3.5,3.5
"9966","12/02/2016",528,"Marist",8,"2016-17","Niagara",144.5,-8
"9967","12/02/2017",528,"Marshall",5.5,"2017-18","Akron",165.5,-5.5
"9968","12/02/2015",530,"Cincinnati",5.5,"2015-16","Butler",135,-5.5
"9969","12/02/2016",530,"IndianaU",25,"2016-17","SIUEdwardsville",150,-25
"9970","12/02/2017",530,"Baylor",135,"2017-18","WichitaState",3,3
"9971","12/02/2015",532,"Toledo",9,"2015-16","ClevelandState",141.5,-9
"9972","12/02/2017",532,"BallState",8,"2017-18","IUPUI",155,-8
"9973","12/02/2016",534,"St.Peter's",140.5,"2016-17","Iona",1,1
"9974","12/02/2017",534,"Depaul",16.5,"2017-18","YoungstownState",148.5,-16.5
"9975","12/02/2015",536,"Northeastern",7.5,"2015-16","Harvard",128,-7.5
"9976","12/02/2017",536,"Buffalo",1,"2017-18","St.Bonaventure",153.5,-1
"9977","12/02/2015",538,"MichiganState",6,"2015-16","Louisville",136,-6
"9978","12/02/2017",538,"Butler",12,"2017-18","SaintLouis",129,-12
"9979","12/02/2015",540,"Syracuse",3.5,"2015-16","Wisconsin",130.5,-3.5
"9980","12/02/2017",540,"IllinoisState",2.5,"2017-18","Tulsa",147.5,-2.5
"9981","12/02/2015",542,"BostonCollege",1,"2015-16","PennState",130.5,-1
"9982","12/02/2017",542,"JamesMadison",3.5,"2017-18","CharlotteU",150.5,-3.5
"9983","12/02/2015",544,"MiddleTennSt",141,"2015-16","VaCommonwealth",4.5,4.5
"9984","12/02/2017",544,"KentState",7,"2017-18","ClevelandState",142,-7
"9985","12/02/2015",546,"IllinoisChicago",153,"2015-16","Depaul",9,9
"9986","12/02/2017",546,"WesternMichigan",4.5,"2017-18","Oakland",153,-4.5
"9987","12/02/2015",548,"Vanderbilt",19.5,"2015-16","DetroitU",156,-19.5
"9988","12/02/2017",548,"LoyolaChicago",7.5,"2017-18","IllinoisChicago",145.5,-7.5
"9989","12/02/2015",550,"TexasState",10,"2015-16","TexSanAntonio",145,-10
"9990","12/02/2017",550,"VaCommonwealth",1,"2017-18","OldDominion",135,-1
"9991","12/02/2015",552,"TCU",139,"2015-16","SMU",6.5,6.5
"9992","12/02/2017",552,"WesternKentucky",9.5,"2017-18","WrightState",135,-9.5
"9993","12/02/2015",554,"OklahomaState",2.5,"2015-16","Tulsa",144,-2.5
"9994","12/02/2017",554,"WashingtonState",7.5,"2017-18","UCDavis",136.5,-7.5
"9995","12/02/2015",556,"Creighton",8,"2015-16","ArizonaState",154.5,-8
"9996","12/02/2017",556,"Kentucky",17.5,"2017-18","Harvard",145,-17.5
"9997","12/02/2017",558,"Northeastern",8,"2017-18","Cornell",143,-8
"9998","12/02/2015",560,"Illinois",142.5,"2015-16","NotreDame",2.5,2.5
"9999","12/02/2017",560,"SoIllinois",12,"2017-18","SanJoseState",135.5,-12
"10000","12/02/2015",562,"Iowa",5,"2015-16","FloridaState",155,-5
"10001","12/02/2017",562,"WakeForest",9.5,"2017-18","Richmond",146.5,-9.5
"10002","12/02/2015",564,"Duke",10,"2015-16","IndianaU",164.5,-10
"10003","12/02/2017",564,"Wisconsin",8,"2017-18","OhioState",133.5,-8
"10004","12/02/2015",566,"UtahU",10,"2015-16","BYU",155.5,-10
"10005","12/02/2017",566,"Iowa",152,"2017-18","PennState",4.5,4.5
"10006","12/02/2015",568,"OregonState",14,"2015-16","LoyolaMarymount",137.5,-14
"10007","12/02/2017",568,"TCU",16,"2017-18","Yale",154.5,-16
"10008","12/02/2015",570,"WashingtonState",150,"2015-16","Gonzaga",10,10
"10009","12/02/2017",570,"OregonState",10,"2017-18","LoyolaMarymount",143.5,-10
"10010","12/02/2015",572,"Rider",6,"2015-16","St.Peter's",123.5,-6
"10011","12/02/2017",572,"St.Josephs",148,"2017-18","Villanova",14.5,14.5
"10012","12/02/2015",574,"HoustonU",8,"2015-16","MurrayState",143.5,-8
"10013","12/02/2017",574,"Wyoming",10.5,"2017-18","Drake",147.5,-10.5
"10014","12/02/2015",576,"SaintLouis",3.5,"2015-16","MoreheadState",128,-3.5
"10015","12/02/2017",576,"AppalachianSt",9,"2017-18","SouthFlorida",140,-9
"10016","12/02/2015",578,"SoIllinois",13.5,"2015-16","SEMissouriSt",150.5,-13.5
"10017","12/02/2017",578,"LongBeachState",148,"2017-18","FresnoState",7.5,7.5
"10018","12/02/2015",580,"TennesseeTech",2,"2015-16","ETennesseeSt",153.5,-2
"10019","12/02/2017",580,"RhodeIsland",3.5,"2017-18","Providence",142.5,-3.5
"10020","12/02/2017",582,"SouthCarolina",12.5,"2017-18","Massachusetts",133,-12.5
"10021","12/02/2015",584,"DenverU",5,"2015-16","Wyoming",123,-5
"10022","12/02/2017",584,"UtahU",14,"2017-18","Hawaii",143.5,-14
"10023","12/02/2015",586,"AirForce",15,"2015-16","TheCitadel",168.5,-15
"10024","12/02/2017",586,"HoustonU",156.5,"2017-18","Arkansas",4.5,4.5
"10025","12/02/2015",588,"PortlandState",1.5,"2015-16","PortlandU",157.5,-1.5
"10026","12/02/2017",588,"Mississippi",165,"2017-18","VirginiaTech",2.5,2.5
"10027","12/02/2015",590,"UCDavis",6,"2015-16","SacramentoState",151,-6
"10028","12/02/2017",590,"UTArlington",16.5,"2017-18","NorthTexas",142,-16.5
"10029","12/02/2015",592,"Marquette",28,"2015-16","Grambling",136.5,-28
"10030","12/02/2017",592,"ArizonaState",16.5,"2017-18","SanFrancisco",158.5,-16.5
"10031","12/02/2015",594,"MississippiSt",12,"2015-16","TexasSouthern",150.5,-12
"10032","12/02/2017",594,"UtahState",146.5,"2017-18","BYU",1.5,1.5
"10033","12/02/2015",596,"NewMexicoState",4.5,"2015-16","UTEP",138,-4.5
"10034","12/02/2017",596,"UTEP",146.5,"2017-18","NewMexico",4.5,4.5
"10035","12/02/2017",598,"CalIrvine",147.5,"2017-18","Nevada",10.5,10.5
"10036","12/02/2017",600,"CalPolySLO",6,"2017-18","Pepperdine",143,-6
"10037","12/02/2017",602,"CalSantaBarb",3,"2017-18","SanDiego",137.5,-3
"10038","12/02/2017",604,"SMU",3,"2017-18","USC",140,-3
"10039","12/02/2017",606,"UNLV",158,"2017-18","Arizona",4.5,4.5
"10040","12/02/2017",608,"California",148,"2017-18","SaintMarysCA",7,7
"10041","12/02/2017",610,"HolyCross",130.5,"2017-18","LaSalle",9.5,9.5
"10042","12/02/2017",612,"Towson",9.5,"2017-18","Manhattan",135.5,-9.5
"10043","12/02/2017",614,"Kansas",9.5,"2017-18","Syracuse",140,-9.5
"10044","12/02/2017",616,"MiamiFlorida",15,"2017-18","Princeton",135,-15
"10045","12/02/2017",618,"DenverU",3.5,"2017-18","AirForce",144,-3.5
"10046","12/02/2017",620,"Duke",23,"2017-18","SouthDakota",160,-23
"10047","12/02/2017",622,"ArkansasLR",6,"2017-18","OralRoberts",135.5,-6
"10048","12/02/2017",624,"Drexel",156.5,"2017-18","Rider",5,5
"10049","12/02/2017",626,"Connecticut",9,"2017-18","Monmouth",138,-9
"10050","12/02/2017",628,"TennesseeChat",6.5,"2017-18","TennMartin",133.5,-6.5
"10051","12/02/2017",630,"Furman",6,"2017-18","TennesseeTech",155.5,-6
"10052","12/02/2017",632,"MemphisU",2.5,"2017-18","Mercer",136.5,-2.5
"10053","12/02/2017",634,"NorthernKentucky",15.5,"2017-18","MoreheadState",148.5,-15.5
"10054","12/02/2017",636,"Elon",4.5,"2017-18","St.Peter's",135,-4.5
"10055","12/02/2017",638,"Canisius",7.5,"2017-18","Dartmouth",148.5,-7.5
"10056","12/02/2017",640,"WesternIllinois",5,"2017-18","MiamiOhio",133.5,-5
"10057","12/02/2017",642,"SouthDakotaState",2,"2017-18","MissouriSt",146,-2
"10058","12/02/2017",644,"WiscMilwaukee",6,"2017-18","MontanaState",139,-6
"10059","12/02/2017",646,"Belmont",17.5,"2017-18","WiscGreenBay",150,-17.5
"10060","12/02/2017",648,"St.Johns",20,"2017-18","SacredHeart",149,-20
"10061","12/03/2017",712,"Alabama",9.5,"2017-18","CentralFlorida",133.5,-9.5
"10062","12/03/2015",714,"JamesMadison",6,"2015-16","WesternMichigan",142.5,-6
"10063","12/03/2017",714,"MississippiSt",10,"2017-18","Dayton",138,-10
"10064","12/03/2015",716,"Delaware",4.5,"2015-16","SouthFlorida",131.5,-4.5
"10065","12/03/2017",716,"NorthCarolina",19.5,"2017-18","Tulane",158.5,-19.5
"10066","12/03/2015",718,"ULMonroe",145.5,"2015-16","ULLafayette",2,2
"10067","12/03/2017",718,"Vanderbilt",1.5,"2017-18","KansasState",136,-1.5
"10068","12/03/2015",720,"UTArlington",16,"2015-16","NorthTexas",147.5,-16
"10069","12/03/2016",720,"GeoWashington",9.5,"2016-17","SouthFlorida",141.5,-9.5
"10070","12/03/2017",720,"Auburn",15,"2017-18","GeorgeMason",156,-15
"10071","12/03/2015",722,"UCLA",144,"2015-16","Kentucky",6.5,6.5
"10072","12/03/2016",722,"Richmond",155.5,"2016-17","WakeForest",1,1
"10073","12/03/2017",722,"Louisville",1.5,"2017-18","SetonHall",142,-1.5
"10074","12/03/2015",724,"ColoradoState",7,"2015-16","LongBeachState",156.5,-7
"10075","12/03/2016",724,"Northwestern",13.5,"2016-17","Depaul",135.5,-13.5
"10076","12/03/2017",724,"Purdue",13.5,"2017-18","Northwestern",142,-13.5
"10077","12/03/2015",726,"CalSantaBarb",148,"2015-16","USC",1.5,1.5
"10078","12/03/2016",726,"Kentucky",11,"2016-17","UCLA",175.5,-11
"10079","12/03/2017",726,"BoiseState",18,"2017-18","PortlandU",142.5,-18
"10080","12/03/2015",728,"Valparaiso",9,"2015-16","Belmont",152.5,-9
"10081","12/03/2016",728,"BostonCollege",8,"2016-17","Dartmouth",139.5,-8
"10082","12/03/2017",728,"MichiganState",19,"2017-18","Nebraska",141,-19
"10083","12/03/2015",730,"WiscMilwaukee",16,"2015-16","SIUEdwardsville",145.5,-16
"10084","12/03/2016",730,"Massachusetts",139.5,"2016-17","CentralFlorida",4,4
"10085","12/03/2017",730,"LongBeachState",155,"2017-18","Stanford",6,6
"10086","12/03/2015",732,"CalRiverside",15.5,"2015-16","No.Colorado",152,-15.5
"10087","12/03/2016",732,"Mississippi",4,"2016-17","MemphisU",153.5,-4
"10088","12/03/2017",732,"GeorgiaTech",128.5,"2017-18","Tennessee",6,6
"10089","12/03/2015",734,"CalPolySLO",8,"2015-16","IPFW",139,-8
"10090","12/03/2016",734,"Villanova",17,"2016-17","St.Josephs",136.5,-17
"10091","12/03/2017",734,"SanDiegoState",11.5,"2017-18","Bradley",134.5,-11.5
"10092","12/03/2015",736,"Oklahoma",29.5,"2015-16","CentralArkansas",159.5,-29.5
"10093","12/03/2016",736,"Harvard",4,"2016-17","Fordham",130.5,-4
"10094","12/03/2017",736,"MinnesotaU",12,"2017-18","Rutgers",140.5,-12
"10095","12/03/2016",738,"Virginia",8,"2016-17","WestVirginia",129.5,-8
"10096","12/03/2017",738,"Illinois",145,"2017-18","Maryland",2.5,2.5
"10097","12/03/2016",740,"TexasTech",12,"2016-17","Rice",143.5,-12
